nama_produk_normalized,review_mean,review_std,review_count,review_min,review_max,log_harga_mean,log_harga_median,berat_kg_mean,berat_kg_median,tebal_mm_mean,tebal_mm_median,jumlah_lembar_mean,jumlah_lembar_median,ukuran_cm_mean,ukuran_cm_median,panjang_meter_mean,panjang_meter_median,yard_mean,yard_median,box_panjang_cm_mean,box_panjang_cm_median,box_lebar_cm_mean,box_lebar_cm_median,box_tinggi_cm_mean,box_tinggi_cm_median,log_volume_box_cm3_mean,log_volume_box_cm3_median,lebar_cm_roll_mean,lebar_cm_roll_median,panjang_meter_roll_mean,panjang_meter_roll_median,lebar_pair_yard_mean,lebar_pair_yard_median,panjang_yard_pair_mean,panjang_yard_pair_median,jumlah_dimensi_x_mean,jumlah_dimensi_x_median,panjang_nama_mean,panjang_nama_median,jumlah_token_mean,jumlah_token_median,kategori_produk,jenis_produk,merek,warna,material,bentuk_kemasan,family_template,few_reviews_flag
bubble wrap gmp bening 2.4kg 60 cm x 100 meter,4.5,0.0,4,4.5,4.5,11.470272881191438,11.477105762382877,2.344,2.346,0.0,0.0,0.0,0.0,61.932500000000005,61.665,101.44999999999999,101.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86,59.14,100.8475,100.005,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap gmp bening 2.4kg 60 cm x 25 meter,4.0,0.0,1,4.0,4.0,11.112462823634855,11.112462823634855,2.4,2.4,0.0,0.0,0.0,0.0,60.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 2.4kg 60 cmx100 meter,4.5,0.0,1,4.5,4.5,11.392319,11.392319,2.446,2.446,0.0,0.0,0.0,0.0,60.84,60.84,107.14,107.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.89,63.89,100.04,100.04,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,8.0,8.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 2.4kg 60cm x 25 meter,4.0,0.0,1,4.0,4.0,11.082714,11.082714,2.615,2.615,0.0,0.0,0.0,0.0,56.98,56.98,23.73,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56,62.56,23.82,23.82,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,9.0,9.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 2.4kg 60cmx100 meter,4.5,0.0,1,4.5,4.5,11.458754,11.458754,2.334,2.334,0.0,0.0,0.0,0.0,63.43,63.43,93.88,93.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.78,59.78,95.24,95.24,0.0,0.0,0.0,0.0,1.0,1.0,43.0,43.0,7.0,7.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 2.7kg 60 cm x 50 meter,3.5,0.0,3,3.5,3.5,11.220908961869505,11.211833885608511,2.6976666666666667,2.7,0.0,0.0,0.0,0.0,59.449999999999996,60.0,49.29666666666666,49.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.72,60.0,49.26333333333333,50.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.0kg 125 cm x 25 meter,4.0,0.0,2,4.0,4.0,11.255528894798445,11.255528894798445,3.002,3.002,0.0,0.0,0.0,0.0,120.3,120.3,24.085,24.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.595,122.595,25.4,25.4,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.0kg 125 cm x 50 meter,4.0,0.0,3,4.0,4.0,11.41241116695061,11.387652,2.9606666666666666,3.0,0.0,0.0,0.0,0.0,120.15666666666668,118.28,49.07,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.71666666666665,125.0,52.379999999999995,53.52,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.0kg 30 cm x 50 meter,4.0,0.0,1,4.0,4.0,11.258046118484,11.258046118484,3.0,3.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.0kg 60 cm x 25 meter,4.5,0.0,2,4.5,4.5,11.011607835948382,11.011607835948382,2.8605,2.8605,0.0,0.0,0.0,0.0,62.16,62.16,25.3,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.205,60.205,25.255000000000003,25.255000000000003,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.0kg 60 cmx25 meter,4.5,0.0,2,4.5,4.5,10.9943555,10.9943555,2.8745000000000003,2.8745000000000003,0.0,0.0,0.0,0.0,56.82,56.82,25.200000000000003,25.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.28,59.28,25.1,25.1,0.0,0.0,0.0,0.0,1.0,1.0,43.0,43.0,8.0,8.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.0kg 60cmx25 meter,4.5,0.0,1,4.5,4.5,11.013377,11.013377,3.092,3.092,0.0,0.0,0.0,0.0,59.15,59.15,24.97,24.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.43,55.43,24.21,24.21,0.0,0.0,0.0,0.0,1.0,1.0,42.0,42.0,7.0,7.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.2kg 125 cm x 25 meter,4.0,0.0,2,4.0,4.0,11.458605824983842,11.458605824983842,3.053,3.053,0.0,0.0,0.0,0.0,124.77000000000001,124.77000000000001,24.405,24.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.53,120.53,25.925,25.925,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.2kg 125 cm x 50 meter,4.0,0.0,3,4.0,4.0,11.511477326464302,11.49782197939291,3.1020000000000003,3.144,0.0,0.0,0.0,0.0,121.62,122.81,51.53666666666667,50.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.17999999999998,125.84,48.34666666666667,47.84,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.2kg 30 cm x 100 meter,4.0,0.0,5,4.0,4.0,11.561515502781214,11.542493975902508,3.1818,3.2,0.0,0.0,0.0,0.0,29.308,30.0,97.914,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.002,30.0,99.116,100.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap gmp bening 3.2kg 30 cm x 25 meter,4.0,0.0,1,4.0,4.0,11.283524879179666,11.283524879179666,3.2,3.2,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp bening 3.2kg 30cmx100 meter,4.0,0.0,2,4.0,4.0,11.575320000000001,11.575320000000001,3.0625,3.0625,0.0,0.0,0.0,0.0,29.75,29.75,97.77000000000001,97.77000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43,31.43,97.845,97.845,0.0,0.0,0.0,0.0,1.0,1.0,43.0,43.0,7.0,7.0,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.2kg 30 cm x 25 meter,3.5,0.0,2,3.5,3.5,11.019108253866008,11.019108253866008,2.0940000000000003,2.0940000000000003,0.0,0.0,0.0,0.0,30.555,30.555,25.145,25.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.555,30.555,24.46,24.46,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.2kg 30 cm x 50 meter,4.5,0.0,3,4.5,4.5,10.934189030174148,10.931785,2.251666666666667,2.204,0.0,0.0,0.0,0.0,30.49,30.0,52.370000000000005,53.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.903333333333336,31.25,48.29,48.19,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.2kg 30 cmx50 meter,4.5,0.0,1,4.5,4.5,10.87216,10.87216,2.075,2.075,0.0,0.0,0.0,0.0,29.73,29.73,52.41,52.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21,30.21,53.91,53.91,0.0,0.0,0.0,0.0,1.0,1.0,42.0,42.0,8.0,8.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.2kg 60 cm x 100 meter,3.5,0.0,1,3.5,3.5,11.38510345703214,11.38510345703214,2.2,2.2,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.2kg 60cm x 100 meter,3.5,0.0,1,3.5,3.5,11.466547,11.466547,2.25,2.25,0.0,0.0,0.0,0.0,56.3,56.3,99.75,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.61,58.61,102.2,102.2,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,9.0,9.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.4kg 125 cm x 25 meter,4.5,0.0,3,4.5,4.5,11.293677137859298,11.289794413577894,2.4019999999999997,2.4,0.0,0.0,0.0,0.0,121.89333333333333,123.52,25.123333333333335,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.73333333333333,119.05,25.040000000000003,25.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.7kg 125 cm x 50 meter,4.0,0.0,2,4.0,4.0,11.290209284546165,11.290209284546165,2.723,2.723,0.0,0.0,0.0,0.0,128.185,128.185,50.254999999999995,50.254999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.685,123.685,50.730000000000004,50.730000000000004,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.7kg 60 cm x 100 meter,4.0,0.0,1,4.0,4.0,11.49273296168228,11.49273296168228,2.7,2.7,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.7kg 60 cm x 25 meter,4.0,0.0,2,4.0,4.0,11.221302145275276,11.221302145275276,2.6325000000000003,2.6325000000000003,0.0,0.0,0.0,0.0,59.385000000000005,59.385000000000005,25.155,25.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.44,61.44,24.54,24.54,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.7kg 60 cmx100 meter,4.0,0.0,1,4.0,4.0,11.433587,11.433587,2.69,2.69,0.0,0.0,0.0,0.0,55.96,55.96,96.37,96.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.61,58.61,97.71,97.71,0.0,0.0,0.0,0.0,1.0,1.0,43.0,43.0,8.0,8.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 2.7kg 60 cmx25 meter,4.0,0.0,1,4.0,4.0,11.244413,11.244413,2.909,2.909,0.0,0.0,0.0,0.0,59.97,59.97,26.73,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.57,63.57,26.41,26.41,0.0,0.0,0.0,0.0,1.0,1.0,42.0,42.0,8.0,8.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 3.0kg 125 cm x 25 meter,4.0,0.0,3,4.0,4.0,11.428567924816534,11.418625774449598,3.017666666666667,3.0,0.0,0.0,0.0,0.0,123.16333333333334,125.0,25.25,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.85000000000001,124.34,24.623333333333335,24.77,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 3.0kg 125 cm x 50 meter,4.25,0.28867513459481287,4,4.0,4.5,11.551121180088892,11.570319403505984,2.95475,2.981,0.0,0.0,0.0,0.0,125.1625,125.0,49.7325,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.7475,123.825,49.480000000000004,50.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap gmp hitam 3.0kg 30 cm x 25 meter,4.0,0.0,3,4.0,4.0,11.162944095596878,11.179806,2.8830000000000005,2.912,0.0,0.0,0.0,0.0,29.900000000000002,30.0,24.439999999999998,24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69666666666667,30.0,24.833333333333332,25.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 3.0kg 60 cm x 25 meter,4.5,0.0,2,4.5,4.5,11.319040706788947,11.319040706788947,2.8705,2.8705,0.0,0.0,0.0,0.0,60.864999999999995,60.864999999999995,25.895,25.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.47,60.47,24.42,24.42,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 3.2kg 30 cm x 100 meter,3.5,0.0,6,3.5,3.5,11.611233122607054,11.59712336782116,3.330666666666667,3.3834999999999997,0.0,0.0,0.0,0.0,29.96666666666667,30.18,99.175,99.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.396666666666665,30.865000000000002,100.64833333333333,100.295,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap gmp hitam 3.2kg 30cm x 100 meter,3.5,0.0,1,3.5,3.5,11.612532,11.612532,3.125,3.125,0.0,0.0,0.0,0.0,28.82,28.82,103.76,103.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,105.69,105.69,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,9.0,9.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 3.2kg 60 cm x 25 meter,4.0,0.0,1,4.0,4.0,11.264476926102368,11.264476926102368,3.2,3.2,0.0,0.0,0.0,0.0,60.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,10.0,10.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap gmp hitam 3.2kg 60 cmx25 meter,4.0,0.0,1,4.0,4.0,11.242263,11.242263,2.929,2.929,0.0,0.0,0.0,0.0,59.26,59.26,25.24,25.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.54,60.54,23.4,23.4,0.0,0.0,0.0,0.0,1.0,1.0,42.0,42.0,8.0,8.0,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.2kg 125 cm x 25 meter,3.0,0.0,1,3.0,3.0,10.950824090522444,10.950824090522444,2.2,2.2,0.0,0.0,0.0,0.0,125.0,125.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.2kg 60 cm x 100 meter,3.0,0.0,1,3.0,3.0,11.289794413577894,11.289794413577894,2.2,2.2,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.4kg 125 cm x 25 meter,2.5,0.0,1,2.5,2.5,11.170449240431308,11.170449240431308,2.4,2.4,0.0,0.0,0.0,0.0,125.0,125.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.4kg 30 cm x 25 meter,3.25,0.3535533905932738,2,3.0,3.5,10.86049536954965,10.86049536954965,2.4,2.4,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.4kg 60 cm x 25 meter,3.5,0.0,3,3.5,3.5,11.187141874227969,11.1981,2.4403333333333332,2.459,0.0,0.0,0.0,0.0,58.49,57.98,24.593333333333334,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.36333333333334,56.44,25.439999999999998,25.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.7kg 125 cm x 25 meter,3.5,0.0,3,3.5,3.5,11.13642632624105,11.12684,2.736666666666667,2.7,0.0,0.0,0.0,0.0,123.78000000000002,125.0,25.623333333333335,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.73,125.0,24.69333333333333,25.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.7kg 125 cm x 50 meter,3.0,0.0,1,3.0,3.0,11.338583982516496,11.338583982516496,2.7,2.7,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.7kg 30 cm x 100 meter,3.0,0.0,1,3.0,3.0,11.251573687764475,11.251573687764475,2.7,2.7,0.0,0.0,0.0,0.0,30.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.7kg 60 cm x 100 meter,3.5,0.0,1,3.5,3.5,11.402005077384883,11.402005077384883,2.7,2.7,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.7kg 60 cm x 50 meter,3.0,0.0,1,3.0,3.0,11.19822841866684,11.19822841866684,2.7,2.7,0.0,0.0,0.0,0.0,60.0,60.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 2.7kg 60 cmx100 meter,3.5,0.0,1,3.5,3.5,11.393496,11.393496,2.822,2.822,0.0,0.0,0.0,0.0,63.97,63.97,94.61,94.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.88,57.88,95.95,95.95,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,9.0,9.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 3.0kg 125 cm x 25 meter,2.9,0.5477225575051661,5,2.5,3.5,11.3743268766269,11.38510345703214,2.9945999999999997,3.0,0.0,0.0,0.0,0.0,125.672,125.0,24.984,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.83600000000001,125.0,25.402,25.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap non brand bening 3.0kg 30 cm x 100 meter,3.0,0.0,1,3.0,3.0,11.390769130367213,11.390769130367213,3.0,3.0,0.0,0.0,0.0,0.0,30.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 3.0kg 30 cm x 25 meter,3.5,0.0,1,3.5,3.5,11.0186455364637,11.0186455364637,3.0,3.0,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 3.0kg 30 cm x 50 meter,3.0,0.0,2,3.0,3.0,11.17005234744742,11.17005234744742,3.0,3.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 3.0kg 60 cm x 100 meter,3.0,0.0,1,3.0,3.0,11.461642696843066,11.461642696843066,3.0,3.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand bening 3.2kg 125 cm x 50 meter,3.0,0.0,1,3.0,3.0,11.434974734252892,11.434974734252892,3.2,3.2,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,52.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap non brand hitam 2.2kg 30 cm x 50 meter,3.0,0.0,1,3.0,3.0,10.86858749601736,10.86858749601736,2.2,2.2,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,11.0,11.0,Pelindung Kemasan,bubble wrap,non brand,hitam,lainnya,lainnya,bubble_wrap,1
