Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.071193240566023,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Pengemasan,3.5,karung,plastik,lainnya,lainnya,lainnya,lainnya,11.127277689932466,0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,8,karung plastik jumbo 120 cm x 200 cm,test
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,lainnya,lainnya,11.065543,0,10.031,0.0,0.0,78.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,29,5,kardus singleface 80cm x 10kg,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.30882,0,2.601,0.0,0.0,28.27,46.79,0.0,0.0,0.0,0.0,0.0,29.67,52.36,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 2.7kg 30 cm x 50 meter,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.289794413577894,0,2.7,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 2.7kg 30 cm x 50 meter,train
Perekat,3.5,lakban,lakban,deli,putih,lainnya,lainnya,9.210440366976515,0,0.0,48.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,85.0,0,0,0,0,1,41,9,lakban fragile putih deli 48 mm x 85 yard,train
Perekat,4.5,lakban,lakban,yatta,merah,lainnya,lainnya,8.867582,0,0.0,49.43,0.0,0.0,0.0,48.49,0.0,0.0,0.0,0.0,0.0,0.0,50.58,48.8,0,0,0,0,1,34,8,lakban yatta merah 48 mm x 50 yard,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.168804,0,0.0,0.99,0.0,134.54,237.53,0.0,0.0,0.0,0.0,0.0,116.75,266.84,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Pengikat,3.5,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,13.486445,0,46.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia kuning 50kg,train
Perekat,3.0,double_tape,pe foam,non brand,lainnya,foam,lainnya,10.63347280231402,1,0.0,36.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,43,10,double tape foam non brand 36 mm x 15 meter,validation
Alat Pengemasan,3.5,tools,staples,deli,lainnya,lainnya,lainnya,9.61587214452889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 45 cm x 60 cm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.275085591132717,0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 150 meter,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.429554725537322,0,3.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,51,10,bubble wrap smilepack hitam 3.2kg 30 cm x 100 meter,train
Perekat,3.0,lakban,lakban,deli,merah,lainnya,lainnya,9.210440366976515,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,33,8,lakban deli merah 48 mm x 80 yard,validation
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.356283350762888,0,2.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,46,10,bubble wrap gmp bening 2.2kg 30 cm x 100 meter,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.160738,0,2.277,0.0,0.0,125.98,23.3,0.0,0.0,0.0,0.0,0.0,127.2,25.54,0.0,0.0,0,0,0,0,1,46,10,bubble wrap gmp bening 2.2kg 125 cm x 25 meter,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.92415631759022,0,0.0,0.0,0.0,50.0,270.0,0.0,0.0,0.0,0.0,0.0,50.0,270.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 270 meter,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.75167,0,0.0,0.0,0.0,25.56,0.0,0.0,25.96,20.24,21.11,9.314055,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 26 cm x 20 cm x 21 cm bflute,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,9.90353755128617,0,0.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.283097,0,0.0,105.09,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.336208,0,0.0,0.0,0.0,9.85,186.54,0.0,0.0,0.0,0.0,0.0,10.74,167.86,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 175 meter,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.290832,0,0.0,72.75,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,sticker thermal 80 mm x 80 mm 500 lembar,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.365393,0,0.0,0.0,0.0,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Material Busa,3.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.225880174775122,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.276008,0,0.0,0.0,0.0,57.48,0.0,0.0,58.47,34.21,28.12,10.937531,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 55 cm x 35 cm x 30 cm bflute,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.694435,0,3.068,0.0,0.0,61.25,103.83,0.0,0.0,0.0,0.0,0.0,62.77,104.23,0.0,0.0,0,0,0,0,1,47,8,bubble wrap sanpack hitam 3.2kg 60 cmx100 meter,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.057293515130054,0,0.0,5.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.824445930877619,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 25 cm x 50 cm,test
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,11.218313,0,2.44,0.0,0.0,28.22,53.95,0.0,0.0,0.0,0.0,0.0,29.07,46.27,0.0,0.0,0,0,0,0,1,50,10,bubble wrap smilepack hitam 2.7kg 30 cm x 50 meter,train
Pelindung Kemasan,3.0,bubble_wrap,bubble wrap,non brand,bening,lainnya,lainnya,11.461642696843066,1,3.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,1,52,11,bubble wrap non brand bening 3.0kg 60 cm x 100 meter,test
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.359284,0,0.0,104.35,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,45,10,thermal unboxing 100 mm x 150 mm x 500 lembar,train
Perekat,3.0,lakban,lakban,non brand,merah,lainnya,lainnya,9.15915233520675,1,0.0,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0,0,0,0,1,39,9,lakban non brand merah 45 mm x 100 yard,test
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.999389,0,0.0,0.0,0.0,59.84,0.0,0.0,60.92,36.05,28.14,11.031677,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 65 cm x 35 cm x 30 cm bflute,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.710998,0,0.0,0.0,0.0,30.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.175295,0,0.0,1.0,0.0,124.94,268.91,0.0,0.0,0.0,0.0,0.0,120.07,232.93,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Alat Pengemasan,3.5,tools,staples,joyko,lainnya,lainnya,lainnya,9.521715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,isi staples kecil joyko,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.240964,0,0.0,0.0,0.0,46.68,0.0,0.0,43.14,26.86,15.48,9.794693,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 45 cm x 25 cm x 15 cm kraft,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.522763,0,0.0,1.9,0.0,126.02,245.03,0.0,0.0,0.0,0.0,0.0,119.39,238.7,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.144121,0,0.0,0.97,0.0,115.36,231.19,0.0,0.0,0.0,0.0,0.0,116.98,230.55,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.55142,0,0.0,93.32,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,45,10,thermal unboxing 100 mm x 150 mm x 500 lembar,train
Perekat,3.0,lakban,lakban,non brand,biru,lainnya,lainnya,9.05963375455148,1,0.0,45.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,1,37,9,lakban non brand biru 45 mm x 80 yard,validation
Perekat,4.0,lakban,lakban,deli,coklat,lainnya,lainnya,9.027416,0,0.0,48.79,0.0,0.0,0.0,79.86,0.0,0.0,0.0,0.0,0.0,0.0,45.29,74.16,0,0,0,0,1,34,8,lakban deli coklat 45 mm x 75 yard,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.085850775128716,0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 200 meter,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,gmp,bening,lainnya,lainnya,11.296024885689746,0,2.2,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,1,46,10,bubble wrap gmp bening 2.2kg 125 cm x 50 meter,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.299578,0,0.0,0.0,0.0,66.7,0.0,0.0,65.68,35.38,27.77,11.074913,0.0,0.0,0.0,0.0,1,0,0,0,2,39,7,kardus packing 65 cmx35 cmx30 cm bflute,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.325221,0,0.0,1.09,0.0,134.11,258.18,0.0,0.0,0.0,0.0,0.0,126.33,256.57,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,9.680406499268877,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 60 cm x 100 cm,test
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.72932,0,0.0,0.0,0.0,47.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Pelindung Kemasan,3.0,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,11.258046118484,0,2.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,52,10,bubble wrap smilepack bening 2.2kg 30 cm x 100 meter,validation
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.128529,0,0.0,0.0,0.0,28.34,151.36,0.0,0.0,0.0,0.0,0.0,32.2,138.81,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 150 meter,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.487681,0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 40 cm x 55 cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,7.858846,0,0.0,0.0,0.0,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Pengikat,3.5,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.763622,0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,4,tali rafia biru 1kg,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.494779,0,54.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.799755,0,0.0,0.0,0.0,43.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,6,plastik polymailer silver 45 cmx60 cm,train
Perekat,3.5,lakban,lakban,joyko,bening,lainnya,lainnya,8.642275,0,0.0,49.28,0.0,0.0,0.0,79.63,0.0,0.0,0.0,0.0,0.0,0.0,47.77,76.3,0,0,0,0,1,35,8,lakban joyko bening 48 mm x 75 yard,train
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,10.184937747111393,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik pe 80 cm x 120 cm,test
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.32551474894327,0,0.0,0.0,0.0,25.0,175.0,0.0,0.0,0.0,0.0,0.0,25.0,175.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 175 meter,test
Alat Pengemasan,3.5,tools,staples,deli,lainnya,lainnya,lainnya,9.514356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.87822102528824,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.243038,0,2.471,0.0,0.0,124.08,49.46,0.0,0.0,0.0,0.0,0.0,117.85,50.91,0.0,0.0,0,0,0,0,1,50,10,bubble wrap sanpack bening 2.4kg 125 cm x 50 meter,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.978367,0,0.0,0.0,0.0,56.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 60cm x 90cm,train
Perekat,3.5,lakban,lakban,sanpack,biru,lainnya,lainnya,9.309593,0,0.0,49.2,0.0,0.0,0.0,84.87,0.0,0.0,0.0,0.0,0.0,0.0,45.44,92.45,0,0,0,0,1,43,9,lakban fragile biru sanpack 45 mm x 90 yard,train
Perekat,3.5,lakban,lakban,joyko,bening,lainnya,lainnya,8.665785595466064,0,0.0,48.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,0,0,0,0,1,35,8,lakban joyko bening 48 mm x 75 yard,train
Material Busa,3.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.26423,0,0.0,1.05,0.0,130.72,260.4,0.0,0.0,0.0,0.0,0.0,119.45,245.41,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.133776,0,0.0,0.0,0.0,63.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Kemasan Fleksibel,4.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.798182590890704,0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 150 meter,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.39274525863144,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.308985993422082,0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 200 meter,train
Perekat,2.5,lakban,lakban,deli,biru,lainnya,lainnya,9.089558,0,0.0,48.8,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,42.74,95.88,0,0,0,0,1,32,8,lakban deli biru 45 mm x 90 yard,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.949202136513597,0,0.0,4.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 4 mm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.759458,0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.689816,0,47.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.34469,0,0.0,0.0,0.0,47.93,0.0,0.0,49.58,34.51,24.24,10.632865,0.0,0.0,0.0,0.0,0,0,0,1,2,42,11,kardus packing 50 cm x 35 cm x 25 cm kraft,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.306485,0,0.0,0.0,0.0,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Pengemasan,2.5,karung,karung,lainnya,lainnya,lainnya,lainnya,10.748834,0,0.0,0.0,0.0,92.31,27.76,0.0,0.0,0.0,0.0,0.0,99.51,30.69,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 30 meter,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.50693,0,3.453,0.0,0.0,59.97,95.92,0.0,0.0,0.0,0.0,0.0,59.14,106.78,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global hitam 3.2kg 60 cm x 100 meter,train
Peralatan Industri,4.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.631571,0,0.0,0.0,0.0,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.901377353792616,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,19.0,9.0,8.668196064952765,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 19 cm x 9 cm bflute,train
Pelindung Kemasan,5.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.019555,0,2.905,0.0,0.0,28.74,25.75,0.0,0.0,0.0,0.0,0.0,29.91,23.32,0.0,0.0,0,0,0,0,1,48,10,bubble wrap sanpack hitam 3.0kg 30 cm x 25 meter,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.812878,0,0.0,0.0,0.0,61.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.614584,0,49.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.594339400592892,0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,35.0,25.0,10.686269748667398,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm cflute,train
Material Busa,3.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.166534,0,0.0,0.92,0.0,115.6,262.21,0.0,0.0,0.0,0.0,0.0,119.05,249.15,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.922791623969637,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.682431,0,0.0,0.0,0.0,36.2,0.0,0.0,35.67,17.77,9.26,8.677696,0.0,0.0,0.0,0.0,0,1,0,0,2,42,11,kardus packing 34 cm x 19 cm x 9 cm cflute,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.024855,0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.60824473564232,0,3.2,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 3.2kg 125 cm x 50 meter,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.778235,0,0.0,0.0,0.0,28.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30cm x 40cm,train
Perekat,4.0,lakban,lakban,smilepack,merah,lainnya,lainnya,9.120793,0,0.0,45.23,0.0,0.0,0.0,96.53,0.0,0.0,0.0,0.0,0.0,0.0,43.05,84.14,0,0,0,0,1,38,8,lakban smilepack merah 45 mm x 90 yard,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.303596,0,0.0,102.86,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Pengikat,3.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.576869,0,51.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.736418414365374,0,0.0,100.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 150 mm 500 lembar,train
